1420

0.12	0.0655	0.0005
0.24	0.0655	0.0005
0.00	0.066	0.0005
0.12	0.066	0.0005
0.24	0.066	0.0005
0.00	0.0665	0.0005
0.12	0.0665	0.0005
0.24	0.0665	0.0005
0.00	0.067	0.0005
0.12	0.067	0.0005
0.24	0.067	0.0005
0.00	0.0675	0.0005
0.12	0.0675	0.0005
0.24	0.0675	0.0005
0.00	0.068	0.0005
0.12	0.068	0.0005
0.24	0.068	0.0005
0.00	0.0685	0.0005
0.12	0.0685	0.0005
0.24	0.0685	0.0005
0.00	0.069	0.0005
0.12	0.069	0.0005
0.24	0.069	0.0005
0.00	0.0695	0.0005
0.12	0.0695	0.0005
0.24	0.0695	0.0005
0.00	0.07	0.0005
0.12	0.07	0.0005
0.24	0.07	0.0005
0.00	0.0705	0.0005
0.12	0.0705	0.0005
0.24	0.0705	0.0005
0.00	0.071	0.0005
0.12	0.071	0.0005
0.24	0.071	0.0005
0.00	0.0715	0.0005
0.12	0.0715	0.0005
0.24	0.0715	0.0005
0.00	0.072	0.0005
0.12	0.072	0.0005
0.24	0.072	0.0005
0.00	0.0725	0.0005
0.12	0.0725	0.0005
0.24	0.0725	0.0005
0.00	0.073	0.0005
0.12	0.073	0.0005
0.24	0.073	0.0005
0.00	0.0735	0.0005
0.12	0.0735	0.0005
0.24	0.0735	0.0005
0.00	0.074	0.0005
0.12	0.074	0.0005
0.24	0.074	0.0005
0.00	0.0745	0.0005
0.12	0.0745	0.0005
0.24	0.0745	0.0005
0.00	0.075	0.0005
0.12	0.075	0.0005
0.24	0.075	0.0005
0.00	0.0755	0.0005
0.12	0.0755	0.0005
0.24	0.0755	0.0005
0.00	0.076	0.0005
0.12	0.076	0.0005
0.24	0.076	0.0005
0.00	0.0765	0.0005
0.12	0.0765	0.0005
0.24	0.0765	0.0005
0.00	0.077	0.0005
0.12	0.077	0.0005
0.24	0.077	0.0005
0.00	0.0775	0.0005
0.12	0.0775	0.0005
0.24	0.0775	0.0005
0.00	0.078	0.0005
0.12	0.078	0.0005
0.24	0.078	0.0005
0.00	0.0785	0.0005
0.12	0.0785	0.0005
0.24	0.0785	0.0005
0.00	0.079	0.0005
0.12	0.079	0.0005
0.24	0.079	0.0005
0.00	0.0795	0.0005
0.12	0.0795	0.0005
0.24	0.0795	0.0005
0.00	0.08	0.0005
0.12	0.08	0.0005
0.24	0.08	0.0005
0.00	0.0805	0.0005
0.12	0.0805	0.0005
0.24	0.0805	0.0005
0.00	0.081	0.0005
0.12	0.081	0.0005
0.24	0.081	0.0005
0.00	0.0815	0.0005
0.12	0.0815	0.0005
0.24	0.0815	0.0005
0.00	0.082	0.0005
0.12	0.082	0.0005
0.24	0.082	0.0005
0.00	0.0825	0.0005
0.12	0.0825	0.0005
0.24	0.0825	0.0005
0.00	0.083	0.0005
0.12	0.083	0.0005
0.24	0.083	0.0005
0.00	0.0835	0.0005
0.12	0.0835	0.0005
0.24	0.0835	0.0005
0.00	0.084	0.0005
0.12	0.084	0.0005
0.24	0.084	0.0005
0.00	0.0845	0.0005
0.12	0.0845	0.0005
0.24	0.0845	0.0005
0.00	0.085	0.0005
0.12	0.085	0.0005
0.24	0.085	0.0005
0.00	0.0855	0.0005
0.12	0.0855	0.0005
0.24	0.0855	0.0005
0.00	0.086	0.0005
0.12	0.086	0.0005
0.24	0.086	0.0005
0.00	0.0865	0.0005
0.12	0.0865	0.0005
0.24	0.0865	0.0005
0.00	0.087	0.0005
0.12	0.087	0.0005
0.24	0.087	0.0005
0.00	0.0875	0.0005
0.12	0.0875	0.0005
0.24	0.0875	0.0005
0.00	0.088	0.0005
0.12	0.088	0.0005
0.24	0.088	0.0005
0.00	0.0885	0.0005
0.12	0.0885	0.0005
0.24	0.0885	0.0005
0.00	0.089	0.0005
0.12	0.089	0.0005
0.24	0.089	0.0005
0.00	0.0895	0.0005
0.12	0.0895	0.0005
0.24	0.0895	0.0005
0	0.00	0.0005
0	0.09	0.0005
0.0005	0.00	0.0005
0.0005	0.09	0.0005
0.001	0.00	0.0005
0.001	0.09	0.0005
0.0015	0.00	0.0005
0.0015	0.09	0.0005
0.002	0.00	0.0005
0.002	0.09	0.0005
0.0025	0.00	0.0005
0.0025	0.09	0.0005
0.003	0.00	0.0005
0.003	0.09	0.0005
0.0035	0.00	0.0005
0.0035	0.09	0.0005
0.004	0.00	0.0005
0.004	0.09	0.0005
0.0045	0.00	0.0005
0.0045	0.09	0.0005
0.005	0.00	0.0005
0.005	0.09	0.0005
0.0055	0.00	0.0005
0.0055	0.09	0.0005
0.006	0.00	0.0005
0.006	0.09	0.0005
0.0065	0.00	0.0005
0.0065	0.09	0.0005
0.007	0.00	0.0005
0.007	0.09	0.0005
0.0075	0.00	0.0005
0.0075	0.09	0.0005
0.008	0.00	0.0005
0.008	0.09	0.0005
0.0085	0.00	0.0005
0.0085	0.09	0.0005
0.009	0.00	0.0005
0.009	0.09	0.0005
0.0095	0.00	0.0005
0.0095	0.09	0.0005
0.01	0.00	0.0005
0.01	0.09	0.0005
0.0105	0.00	0.0005
0.0105	0.09	0.0005
0.011	0.00	0.0005
0.011	0.09	0.0005
0.0115	0.00	0.0005
0.0115	0.09	0.0005
0.012	0.00	0.0005
0.012	0.09	0.0005
0.0125	0.00	0.0005
0.0125	0.09	0.0005
0.013	0.00	0.0005
0.013	0.09	0.0005
0.0135	0.00	0.0005
0.0135	0.09	0.0005
0.014	0.00	0.0005
0.014	0.09	0.0005
0.0145	0.00	0.0005
0.0145	0.09	0.0005
0.015	0.00	0.0005
0.015	0.09	0.0005
0.0155	0.00	0.0005
0.0155	0.09	0.0005
0.016	0.00	0.0005
0.016	0.09	0.0005
0.0165	0.00	0.0005
0.0165	0.09	0.0005
0.017	0.00	0.0005
0.017	0.09	0.0005
0.0175	0.00	0.0005
0.0175	0.09	0.0005
0.018	0.00	0.0005
0.018	0.09	0.0005
0.0185	0.00	0.0005
0.0185	0.09	0.0005
0.019	0.00	0.0005
0.019	0.09	0.0005
0.0195	0.00	0.0005
0.0195	0.09	0.0005
0.02	0.00	0.0005
0.02	0.09	0.0005
0.0205	0.00	0.0005
0.0205	0.09	0.0005
0.021	0.00	0.0005
0.021	0.09	0.0005
0.0215	0.00	0.0005
0.0215	0.09	0.0005
0.022	0.00	0.0005
0.022	0.09	0.0005
0.0225	0.00	0.0005
0.0225	0.09	0.0005
0.023	0.00	0.0005
0.023	0.09	0.0005
0.0235	0.00	0.0005
0.0235	0.09	0.0005
0.024	0.00	0.0005
0.024	0.09	0.0005
0.0245	0.00	0.0005
0.0245	0.09	0.0005
0.025	0.00	0.0005
0.025	0.09	0.0005
0.0255	0.00	0.0005
0.0255	0.09	0.0005
0.026	0.00	0.0005
0.026	0.09	0.0005
0.0265	0.00	0.0005
0.0265	0.09	0.0005
0.027	0.00	0.0005
0.027	0.09	0.0005
0.0275	0.00	0.0005
0.0275	0.09	0.0005
0.028	0.00	0.0005
0.028	0.09	0.0005
0.0285	0.00	0.0005
0.0285	0.09	0.0005
0.029	0.00	0.0005
0.029	0.09	0.0005
0.0295	0.00	0.0005
0.0295	0.09	0.0005
0.03	0.00	0.0005
0.03	0.09	0.0005
0.0305	0.00	0.0005
0.0305	0.09	0.0005
0.031	0.00	0.0005
0.031	0.09	0.0005
0.0315	0.00	0.0005
0.0315	0.09	0.0005
0.032	0.00	0.0005
0.032	0.09	0.0005
0.0325	0.00	0.0005
0.0325	0.09	0.0005
0.033	0.00	0.0005
0.033	0.09	0.0005
0.0335	0.00	0.0005
0.0335	0.09	0.0005
0.034	0.00	0.0005
0.034	0.09	0.0005
0.0345	0.00	0.0005
0.0345	0.09	0.0005
0.035	0.00	0.0005
0.035	0.09	0.0005
0.0355	0.00	0.0005
0.0355	0.09	0.0005
0.036	0.00	0.0005
0.036	0.09	0.0005
0.0365	0.00	0.0005
0.0365	0.09	0.0005
0.037	0.00	0.0005
0.037	0.09	0.0005
0.0375	0.00	0.0005
0.0375	0.09	0.0005
0.038	0.00	0.0005
0.038	0.09	0.0005
0.0385	0.00	0.0005
0.0385	0.09	0.0005
0.039	0.00	0.0005
0.039	0.09	0.0005
0.0395	0.00	0.0005
0.0395	0.09	0.0005
0.04	0.00	0.0005
0.04	0.09	0.0005
0.0405	0.00	0.0005
0.0405	0.09	0.0005
0.041	0.00	0.0005
0.041	0.09	0.0005
0.0415	0.00	0.0005
0.0415	0.09	0.0005
0.042	0.00	0.0005
0.042	0.09	0.0005
0.0425	0.00	0.0005
0.0425	0.09	0.0005
0.043	0.00	0.0005
0.043	0.09	0.0005
0.0435	0.00	0.0005
0.0435	0.09	0.0005
0.044	0.00	0.0005
0.044	0.09	0.0005
0.0445	0.00	0.0005
0.0445	0.09	0.0005
0.045	0.00	0.0005
0.045	0.09	0.0005
0.0455	0.00	0.0005
0.0455	0.09	0.0005
0.046	0.00	0.0005
0.046	0.09	0.0005
0.0465	0.00	0.0005
0.0465	0.09	0.0005
0.047	0.00	0.0005
0.047	0.09	0.0005
0.0475	0.00	0.0005
0.0475	0.09	0.0005
0.048	0.00	0.0005
0.048	0.09	0.0005
0.0485	0.00	0.0005
0.0485	0.09	0.0005
0.049	0.00	0.0005
0.049	0.09	0.0005
0.0495	0.00	0.0005
0.0495	0.09	0.0005
0.05	0.00	0.0005
0.05	0.09	0.0005
0.0505	0.00	0.0005
0.0505	0.09	0.0005
0.051	0.00	0.0005
0.051	0.09	0.0005
0.0515	0.00	0.0005
0.0515	0.09	0.0005
0.052	0.00	0.0005
0.052	0.09	0.0005
0.0525	0.00	0.0005
0.0525	0.09	0.0005
0.053	0.00	0.0005
0.053	0.09	0.0005
0.0535	0.00	0.0005
0.0535	0.09	0.0005
0.054	0.00	0.0005
0.054	0.09	0.0005
0.0545	0.00	0.0005
0.0545	0.09	0.0005
0.055	0.00	0.0005
0.055	0.09	0.0005
0.0555	0.00	0.0005
0.0555	0.09	0.0005
0.056	0.00	0.0005
0.056	0.09	0.0005
0.0565	0.00	0.0005
0.0565	0.09	0.0005
0.057	0.00	0.0005
0.057	0.09	0.0005
0.0575	0.00	0.0005
0.0575	0.09	0.0005
0.058	0.00	0.0005
0.058	0.09	0.0005
0.0585	0.00	0.0005
0.0585	0.09	0.0005
0.059	0.00	0.0005
0.059	0.09	0.0005
0.0595	0.00	0.0005
0.0595	0.09	0.0005
0.06	0.00	0.0005
0.06	0.09	0.0005
0.0605	0.00	0.0005
0.0605	0.09	0.0005
0.061	0.00	0.0005
0.061	0.09	0.0005
0.0615	0.00	0.0005
0.0615	0.09	0.0005
0.062	0.00	0.0005
0.062	0.09	0.0005
0.0625	0.00	0.0005
0.0625	0.09	0.0005
0.063	0.00	0.0005
0.063	0.09	0.0005
0.0635	0.00	0.0005
0.0635	0.09	0.0005
0.064	0.00	0.0005
0.064	0.09	0.0005
0.0645	0.00	0.0005
0.0645	0.09	0.0005
0.065	0.00	0.0005
0.065	0.09	0.0005
0.0655	0.00	0.0005
0.0655	0.09	0.0005
0.066	0.00	0.0005
0.066	0.09	0.0005
0.0665	0.00	0.0005
0.0665	0.09	0.0005
0.067	0.00	0.0005
0.067	0.09	0.0005
0.0675	0.00	0.0005
0.0675	0.09	0.0005
0.068	0.00	0.0005
0.068	0.09	0.0005
0.0685	0.00	0.0005
0.0685	0.09	0.0005
0.069	0.00	0.0005
0.069	0.09	0.0005
0.0695	0.00	0.0005
0.0695	0.09	0.0005
0.07	0.00	0.0005
0.07	0.09	0.0005
0.0705	0.00	0.0005
0.0705	0.09	0.0005
0.071	0.00	0.0005
0.071	0.09	0.0005
0.0715	0.00	0.0005
0.0715	0.09	0.0005
0.072	0.00	0.0005
0.072	0.09	0.0005
0.0725	0.00	0.0005
0.0725	0.09	0.0005
0.073	0.00	0.0005
0.073	0.09	0.0005
0.0735	0.00	0.0005
0.0735	0.09	0.0005
0.074	0.00	0.0005
0.074	0.09	0.0005
0.0745	0.00	0.0005
0.0745	0.09	0.0005
0.075	0.00	0.0005
0.075	0.09	0.0005
0.0755	0.00	0.0005
0.0755	0.09	0.0005
0.076	0.00	0.0005
0.076	0.09	0.0005
0.0765	0.00	0.0005
0.0765	0.09	0.0005
0.077	0.00	0.0005
0.077	0.09	0.0005
0.0775	0.00	0.0005
0.0775	0.09	0.0005
0.078	0.00	0.0005
0.078	0.09	0.0005
0.0785	0.00	0.0005
0.0785	0.09	0.0005
0.079	0.00	0.0005
0.079	0.09	0.0005
0.0795	0.00	0.0005
0.0795	0.09	0.0005
0.08	0.00	0.0005
0.08	0.09	0.0005
0.0805	0.00	0.0005
0.0805	0.09	0.0005
0.081	0.00	0.0005
0.081	0.09	0.0005
0.0815	0.00	0.0005
0.0815	0.09	0.0005
0.082	0.00	0.0005
0.082	0.09	0.0005
0.0825	0.00	0.0005
0.0825	0.09	0.0005
0.083	0.00	0.0005
0.083	0.09	0.0005
0.0835	0.00	0.0005
0.0835	0.09	0.0005
0.084	0.00	0.0005
0.084	0.09	0.0005
0.0845	0.00	0.0005
0.0845	0.09	0.0005
0.085	0.00	0.0005
0.085	0.09	0.0005
0.0855	0.00	0.0005
0.0855	0.09	0.0005
0.086	0.00	0.0005
0.086	0.09	0.0005
0.0865	0.00	0.0005
0.0865	0.09	0.0005
0.087	0.00	0.0005
0.087	0.09	0.0005
0.0875	0.00	0.0005
0.0875	0.09	0.0005
0.088	0.00	0.0005
0.088	0.09	0.0005
0.0885	0.00	0.0005
0.0885	0.09	0.0005
0.089	0.00	0.0005
0.089	0.09	0.0005
0.0895	0.00	0.0005
0.0895	0.09	0.0005
0.09	0.00	0.0005
0.09	0.09	0.0005
0.0905	0.00	0.0005
0.0905	0.09	0.0005
0.091	0.00	0.0005
0.091	0.09	0.0005
0.0915	0.00	0.0005
0.0915	0.09	0.0005
0.092	0.00	0.0005
0.092	0.09	0.0005
0.0925	0.00	0.0005
0.0925	0.09	0.0005
0.093	0.00	0.0005
0.093	0.09	0.0005
0.0935	0.00	0.0005
0.0935	0.09	0.0005
0.094	0.00	0.0005
0.094	0.09	0.0005
0.0945	0.00	0.0005
0.0945	0.09	0.0005
0.095	0.00	0.0005
0.095	0.09	0.0005
0.0955	0.00	0.0005
0.0955	0.09	0.0005
0.096	0.00	0.0005
0.096	0.09	0.0005
0.0965	0.00	0.0005
0.0965	0.09	0.0005
0.097	0.00	0.0005
0.097	0.09	0.0005
0.0975	0.00	0.0005
0.0975	0.09	0.0005
0.098	0.00	0.0005
0.098	0.09	0.0005
0.0985	0.00	0.0005
0.0985	0.09	0.0005
0.099	0.00	0.0005
0.099	0.09	0.0005
0.0995	0.00	0.0005
0.0995	0.09	0.0005
0.1	0.00	0.0005
0.1	0.09	0.0005
0.1005	0.00	0.0005
0.1005	0.09	0.0005
0.101	0.00	0.0005
0.101	0.09	0.0005
0.1015	0.00	0.0005
0.1015	0.09	0.0005
0.102	0.00	0.0005
0.102	0.09	0.0005
0.1025	0.00	0.0005
0.1025	0.09	0.0005
0.103	0.00	0.0005
0.103	0.09	0.0005
0.1035	0.00	0.0005
0.1035	0.09	0.0005
0.104	0.00	0.0005
0.104	0.09	0.0005
0.1045	0.00	0.0005
0.1045	0.09	0.0005
0.105	0.00	0.0005
0.105	0.09	0.0005
0.1055	0.00	0.0005
0.1055	0.09	0.0005
0.106	0.00	0.0005
0.106	0.09	0.0005
0.1065	0.00	0.0005
0.1065	0.09	0.0005
0.107	0.00	0.0005
0.107	0.09	0.0005
0.1075	0.00	0.0005
0.1075	0.09	0.0005
0.108	0.00	0.0005
0.108	0.09	0.0005
0.1085	0.00	0.0005
0.1085	0.09	0.0005
0.109	0.00	0.0005
0.109	0.09	0.0005
0.1095	0.00	0.0005
0.1095	0.09	0.0005
0.11	0.00	0.0005
0.11	0.09	0.0005
0.1105	0.00	0.0005
0.1105	0.09	0.0005
0.111	0.00	0.0005
0.111	0.09	0.0005
0.1115	0.00	0.0005
0.1115	0.09	0.0005
0.112	0.00	0.0005
0.112	0.09	0.0005
0.1125	0.00	0.0005
0.1125	0.09	0.0005
0.113	0.00	0.0005
0.113	0.09	0.0005
0.1135	0.00	0.0005
0.1135	0.09	0.0005
0.114	0.00	0.0005
0.114	0.09	0.0005
0.1145	0.00	0.0005
0.1145	0.09	0.0005
0.115	0.00	0.0005
0.115	0.09	0.0005
0.1155	0.00	0.0005
0.1155	0.09	0.0005
0.116	0.00	0.0005
0.116	0.09	0.0005
0.1165	0.00	0.0005
0.1165	0.09	0.0005
0.117	0.00	0.0005
0.117	0.09	0.0005
0.1175	0.00	0.0005
0.1175	0.09	0.0005
0.118	0.00	0.0005
0.118	0.09	0.0005
0.1185	0.00	0.0005
0.1185	0.09	0.0005
0.119	0.00	0.0005
0.119	0.09	0.0005
0.1195	0.00	0.0005
0.1195	0.09	0.0005
0.12	0.00	0.0005
0.12	0.09	0.0005
0.1205	0.00	0.0005
0.1205	0.09	0.0005
0.121	0.00	0.0005
0.121	0.09	0.0005
0.1215	0.00	0.0005
0.1215	0.09	0.0005
0.122	0.00	0.0005
0.122	0.09	0.0005
0.1225	0.00	0.0005
0.1225	0.09	0.0005
0.123	0.00	0.0005
0.123	0.09	0.0005
0.1235	0.00	0.0005
0.1235	0.09	0.0005
0.124	0.00	0.0005
0.124	0.09	0.0005
0.1245	0.00	0.0005
0.1245	0.09	0.0005
0.125	0.00	0.0005
0.125	0.09	0.0005
0.1255	0.00	0.0005
0.1255	0.09	0.0005
0.126	0.00	0.0005
0.126	0.09	0.0005
0.1265	0.00	0.0005
0.1265	0.09	0.0005
0.127	0.00	0.0005
0.127	0.09	0.0005
0.1275	0.00	0.0005
0.1275	0.09	0.0005
0.128	0.00	0.0005
0.128	0.09	0.0005
0.1285	0.00	0.0005
0.1285	0.09	0.0005
0.129	0.00	0.0005
0.129	0.09	0.0005
0.1295	0.00	0.0005
0.1295	0.09	0.0005
0.13	0.00	0.0005
0.13	0.09	0.0005
0.1305	0.00	0.0005
0.1305	0.09	0.0005
0.131	0.00	0.0005
0.131	0.09	0.0005
0.1315	0.00	0.0005
0.1315	0.09	0.0005
0.132	0.00	0.0005
0.132	0.09	0.0005
0.1325	0.00	0.0005
0.1325	0.09	0.0005
0.133	0.00	0.0005
0.133	0.09	0.0005
0.1335	0.00	0.0005
0.1335	0.09	0.0005
0.134	0.00	0.0005
0.134	0.09	0.0005
0.1345	0.00	0.0005
0.1345	0.09	0.0005
0.135	0.00	0.0005
0.135	0.09	0.0005
0.1355	0.00	0.0005
0.1355	0.09	0.0005
0.136	0.00	0.0005
0.136	0.09	0.0005
0.1365	0.00	0.0005
0.1365	0.09	0.0005
0.137	0.00	0.0005
0.137	0.09	0.0005
0.1375	0.00	0.0005
0.1375	0.09	0.0005
0.138	0.00	0.0005
0.138	0.09	0.0005
0.1385	0.00	0.0005
0.1385	0.09	0.0005
0.139	0.00	0.0005
0.139	0.09	0.0005
0.1395	0.00	0.0005
0.1395	0.09	0.0005
0.14	0.00	0.0005
0.14	0.09	0.0005
0.1405	0.00	0.0005
0.1405	0.09	0.0005
0.141	0.00	0.0005
0.141	0.09	0.0005
0.1415	0.00	0.0005
0.1415	0.09	0.0005
0.142	0.00	0.0005
0.142	0.09	0.0005
0.1425	0.00	0.0005
0.1425	0.09	0.0005
0.143	0.00	0.0005
0.143	0.09	0.0005
0.1435	0.00	0.0005
0.1435	0.09	0.0005
0.144	0.00	0.0005
